device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity
471139567,6409029326,"(0.5046857595443726, 0.49616870284080505)","(4.405416965484619, 126.62271118164062, 40.233516693115234)",1,4.080825805664063,1,"(-27.55845832824707, 1.0708509683609009, 641.56005859375)","(0.5655622482299805, 0.482097327709198, 0.48430517315864563)",1,"(0.5276727080345154, 0.5228728652000427)","(12.507953643798828, 121.64728546142578, 38.422672271728516)",1,3.746292114257813,1,"(30.62970733642578, -2.9248549938201904, 638.2042846679688)","(0.43574807047843933, 0.4955466687679291, 0.4778912365436554)",1
471156222,6409045980,"(0.5052711367607117, 0.5004789233207703)","(4.611784934997559, 125.81961822509766, 39.94123840332031)",1,4.092056274414063,1,"(-27.59707260131836, 1.0540945529937744, 641.6845703125)","(0.5656365752220154, 0.4821467697620392, 0.48455724120140076)",1,"(0.5303708910942078, 0.5148813128471375)","(13.459041595458984, 123.13623046875, 38.964595794677734)",1,3.7618408203125,1,"(30.59770965576172, -2.942291736602783, 638.33251953125)","(0.4358338713645935, 0.49559593200683594, 0.47814440727233887)",1
471172876,6409062634,"(0.5033168792724609, 0.49265220761299133)","(3.922940969467163, 127.27783203125, 40.472042083740234)",1,4.103271484375,1,"(-27.634235382080078, 1.0138139724731445, 641.7286376953125)","(0.5657158493995667, 0.4822655916213989, 0.48464831709861755)",1,"(0.5423249006271362, 0.5157583355903625)","(17.672616958618164, 122.97285461425781, 38.90510940551758)",1,3.74737548828125,1,"(30.559425354003906, -2.979339122772217, 638.380615234375)","(0.43592551350593567, 0.495704710483551, 0.47823718190193176)",1
471189531,6409079289,"(0.5073175430297852, 0.49309900403022766)","(5.333077430725098, 127.1946029663086, 40.441734313964844)",1,4.103179931640625,1,"(-27.677793502807617, 0.9758303761482239, 641.7152099609375)","(0.565814733505249, 0.4823770523071289, 0.4846251308917999)",1,"(0.5385409593582153, 0.5249872803688049)","(16.338825225830078, 121.25335693359375, 38.27926254272461)",1,3.740402221679688,1,"(30.51703643798828, -3.0141007900238037, 638.3711547851562)","(0.4360200762748718, 0.4958074390888214, 0.47821447253227234)",1
471206186,6409095944,"(0.5097176432609558, 0.49280041456222534)","(6.179102897644043, 127.250244140625, 40.46195983886719)",1,4.110885620117188,1,"(-27.674901962280273, 0.9617482423782349, 641.9964599609375)","(0.5657815933227539, 0.4824204742908478, 0.4851868748664856)",1,"(0.5322762727737427, 0.5264586210250854)","(14.130640983581543, 120.97924041748047, 38.179466247558594)",1,3.757888793945313,1,"(30.54511260986328, -3.0296905040740967, 638.6510620117188)","(0.4359875023365021, 0.4958503842353821, 0.47877660393714905)",1
471222840,6409112598,"(0.5042736530303955, 0.4943355321884155)","(4.260162353515625, 126.96424102783203, 40.35784912109375)",1,4.1208343505859375,1,"(-27.686473846435547, 0.9972420930862427, 642.0237426757812)","(0.5658040046691895, 0.4823150634765625, 0.48524242639541626)",1,"(0.5324651002883911, 0.5212439298629761)","(14.197176933288574, 121.9508285522461, 38.53310012817383)",1,3.759918212890625,1,"(30.535850524902344, -2.9973323345184326, 638.6792602539062)","(0.43601056933403015, 0.4957532286643982, 0.4788316786289215)",1
471239495,6409129253,"(0.4988182783126831, 0.4882824718952179)","(2.3372297286987305, 128.092041015625, 40.76829147338867)",1,4.130889892578125,1,"(-27.684642791748047, 1.023149013519287, 642.1183471679688)","(0.5657904148101807, 0.4822388291358948, 0.48543140292167664)",1,"(0.5282513499259949, 0.522433340549469)","(12.711915969848633, 121.72920227050781, 38.452415466308594)",1,3.7726898193359375,1,"(30.544647216796875, -2.9741950035095215, 638.7732543945312)","(0.43600043654441833, 0.4956830143928528, 0.4790201485157013)",1
471256150,6409145908,"(0.4996439218521118, 0.49334603548049927)","(2.6282575130462646, 127.14861297607422, 40.4249382019043)",1,4.132080078125,1,"(-27.68990707397461, 1.0280364751815796, 642.233642578125)","(0.5657909512519836, 0.48222488164901733, 0.48566222190856934)",1,"(0.5272570848464966, 0.526411771774292)","(12.361448287963867, 120.98797607421875, 38.182621002197266)",1,3.788787841796875,1,"(30.549026489257812, -2.9699008464813232, 638.888671875)","(0.4360029101371765, 0.49566859006881714, 0.47925108671188354)",1
471272805,6409162563,"(0.49990931153297424, 0.4944848120212555)","(2.721808433532715, 126.9364242553711, 40.34774398803711)",1,4.14715576171875,1,"(-27.72139549255371, 1.0192365646362305, 642.1417846679688)","(0.565869927406311, 0.48224958777427673, 0.485481321811676)",1,"(0.5238880515098572, 0.523300290107727)","(11.173921585083008, 121.56768798828125, 38.39364242553711)",1,3.79364013671875,1,"(30.515762329101562, -2.975548028945923, 638.7993774414062)","(0.4360678791999817, 0.495685875415802, 0.4790695905685425)",1
471289459,6409179217,"(0.5017754435539246, 0.48804646730422974)","(3.3795926570892334, 128.13597106933594, 40.784332275390625)",1,4.153045654296875,1,"(-27.736875534057617, 0.9814682602882385, 641.89111328125)","(0.565929114818573, 0.48235976696014404, 0.4849816858768463)",1,"(0.5252198576927185, 0.5236613750457764)","(11.643357276916504, 121.50040435791016, 38.369144439697266)",1,3.7897796630859375,1,"(30.485801696777344, -3.007896900177002, 638.550537109375)","(0.4361090362071991, 0.49578532576560974, 0.4785698354244232)",1
471306114,6409195871,"(0.5030746459960938, 0.4916025400161743)","(3.837550640106201, 127.47344207763672, 40.54319381713867)",1,4.15606689453125,1,"(-27.708457946777344, 0.9440154433250427, 641.93359375)","(0.5658625960350037, 0.4824718236923218, 0.4850640892982483)",1,"(0.5339348316192627, 0.5160354375839233)","(14.7152738571167, 122.92121887207031, 38.88627243041992)",1,3.804641723632813,1,"(30.5230712890625, -3.0452661514282227, 638.5899658203125)","(0.43603062629699707, 0.49589720368385315, 0.47865259647369385)",1
471322769,6409212526,"(0.4986284673213959, 0.48468565940856934)","(2.2703466415405273, 128.7621612548828, 41.01225280761719)",1,4.1534271240234375,1,"(-27.67925262451172, 0.8834717869758606, 641.7169189453125)","(0.5658195614814758, 0.482651025056839, 0.4846284091472626)",1,"(0.5329745411872864, 0.509374737739563)","(14.376794815063477, 124.16221618652344, 39.337974548339844)",1,3.8151702880859375,1,"(30.53955078125, -3.1047537326812744, 638.3710327148438)","(0.43597161769866943, 0.4960785210132599, 0.4782172739505768)",1
471339423,6409229180,"(0.49687638878822327, 0.4814705550670624)","(1.652742862701416, 129.3612060546875, 41.230220794677734)",1,4.174652099609375,1,"(-27.638687133789062, 0.8784782290458679, 641.679931640625)","(0.5657329559326172, 0.4826667308807373, 0.48455101251602173)",1,"(0.5268056392669678, 0.5048443675041199)","(12.2023344039917, 125.00625610351562, 39.6452522277832)",1,3.82379150390625,1,"(30.58002471923828, -3.112572193145752, 638.330322265625)","(0.4358768165111542, 0.49610358476638794, 0.4781399071216583)",1
471356078,6409245835,"(0.5087977647781372, 0.5059072375297546)","(5.854842185974121, 124.80829620361328, 39.573097229003906)",1,4.20574951171875,1,"(-27.604347229003906, 0.9090803861618042, 641.6871337890625)","(0.5656552910804749, 0.4825768768787384, 0.484562486410141)",1,"(0.5292670130729675, 0.5049090385437012)","(13.069915771484375, 124.99421691894531, 39.64085388183594)",1,3.8237457275390634,1,"(30.619895935058594, -3.086331844329834, 638.3335571289062)","(0.4357873499393463, 0.49602627754211426, 0.4781498908996582)",1
471372733,6409262490,"(0.5070139765739441, 0.5057526230812073)","(5.226099014282227, 124.83706665039062, 39.58366012573242)",1,4.2166595458984375,1,"(-27.572420120239258, 0.9244835376739502, 641.7390747070312)","(0.5655789971351624, 0.4825322926044464, 0.48466357588768005)",1,"(0.5308310389518738, 0.5052034258842468)","(13.62120246887207, 124.93938446044922, 39.620872497558594)",1,3.842620849609375,1,"(30.660804748535156, -3.074725866317749, 638.3818359375)","(0.43570074439048767, 0.4959920048713684, 0.4782502353191376)",1
471389387,6409279144,"(0.4981582462787628, 0.4838004410266876)","(2.1046040058135986, 128.9270782470703, 41.07229995727539)",1,4.190338134765625,1,"(-27.53816032409668, 0.9577958583831787, 641.8081665039062)","(0.5654955506324768, 0.4824347496032715, 0.4847988188266754)",1,"(0.5303894877433777, 0.5069535374641418)","(13.465543746948242, 124.61331939697266, 39.50221252441406)",1,3.8481597900390634,1,"(30.706520080566406, -3.042994737625122, 638.4467163085938)","(0.4356047213077545, 0.4958975315093994, 0.4783838987350464)",1
471406042,6409295799,"(0.5048823356628418, 0.48353540897369385)","(4.474745750427246, 128.97647094726562, 41.09022903442383)",1,4.200729370117188,1,"(-27.532533645629883, 0.9724449515342712, 641.6942138671875)","(0.565493643283844, 0.48239079117774963, 0.4845706820487976)",1,"(0.5318801403045654, 0.5104294419288635)","(13.991022109985352, 123.96569061279297, 39.266475677490234)",1,3.8487548828125,1,"(30.707839965820312, -3.027491331100464, 638.33203125)","(0.435589075088501, 0.49585309624671936, 0.4781547784805298)",1
471422697,6409312454,"(0.5024058818817139, 0.48492681980133057)","(3.601806879043579, 128.7172393798828, 40.99587631225586)",1,4.20477294921875,1,"(-27.50494384765625, 0.975548267364502, 641.5632934570312)","(0.5654447078704834, 0.48238158226013184, 0.4843067526817322)",1,"(0.5298024415969849, 0.5115072131156921)","(13.258668899536133, 123.76487731933594, 39.19338607788086)",1,3.852325439453125,1,"(30.72834014892578, -3.0268754959106445, 638.1985473632812)","(0.43552878499031067, 0.49585384130477905, 0.4778900146484375)",1
471439351,6409329108,"(0.49878981709480286, 0.48432451486587524)","(2.327193260192871, 128.82945251464844, 41.03671646118164)",1,4.2196197509765625,1,"(-27.483959197998047, 0.9582186937332153, 641.4136962890625)","(0.5654125809669495, 0.4824327528476715, 0.48400598764419556)",1,"(0.5338615775108337, 0.5108287334442139)","(14.689423561096191, 123.89131927490234, 39.239376068115234)",1,3.85321044921875,1,"(30.735885620117188, -3.0469045639038086, 638.0477294921875)","(0.435496062040329, 0.4959161579608917, 0.4775897264480591)",1
471456006,6409345763,"(0.502255380153656, 0.48525145649909973)","(3.548755168914795, 128.65672302246094, 40.9738655090332)",1,4.2216644287109375,1,"(-27.481327056884766, 0.9034709334373474, 641.6158447265625)","(0.5653885006904602, 0.48259636759757996, 0.48440954089164734)",1,"(0.5370381474494934, 0.5149571895599365)","(15.809120178222656, 123.12211608886719, 38.95941162109375)",1,3.8649749755859375,1,"(30.752418518066406, -3.1039438247680664, 638.2495727539062)","(0.4354820251464844, 0.49608370661735535, 0.4779951274394989)",1
471472661,6409362417,"(0.5038504004478455, 0.4876716434955597)","(4.1109795570373535, 128.205810546875, 40.809749603271484)",1,4.2300567626953125,1,"(-27.47686767578125, 0.8734826445579529, 641.81298828125)","(0.5653603672981262, 0.48268651962280273, 0.48480284214019775)",1,"(0.5323631167411804, 0.5133814215660095)","(14.16122817993164, 123.41571044921875, 39.06630325317383)",1,3.8775482177734375,1,"(30.77436065673828, -3.134432315826416, 638.4459228515625)","(0.43545469641685486, 0.496172159910202, 0.47838976979255676)",1
471489315,6409379071,"(0.5064598321914673, 0.4929029047489166)","(5.0307416915893555, 127.23116302490234, 40.454994201660156)",1,4.2427520751953125,1,"(-27.461645126342773, 0.8616161346435547, 641.7572631835938)","(0.5653320550918579, 0.48272183537483215, 0.4846903085708618)",1,"(0.5292201042175293, 0.5075314044952393)","(13.053411483764648, 124.50562286376953, 39.46302032470703)",1,3.8795318603515625,1,"(30.787521362304688, -3.1415958404541016, 638.3887329101562)","(0.4354192614555359, 0.4961947798728943, 0.4782768487930298)",1
471505970,6409395726,"(0.5046900510787964, 0.49394190311431885)","(4.406935214996338, 127.03758239746094, 40.384517669677734)",1,4.249176025390625,1,"(-27.416837692260742, 0.8592180609703064, 641.990234375)","(0.5652103424072266, 0.48273131251335144, 0.4851519763469696)",1,"(0.5256478786468506, 0.5068326592445374)","(11.794215202331543, 124.63582611083984, 39.51041793823242)",1,3.8962249755859375,1,"(30.850250244140625, -3.1440954208374023, 638.616943359375)","(0.43530353903770447, 0.49620023369789124, 0.4787387549877167)",1
471522625,6409412381,"(0.5026708245277405, 0.4857574999332428)","(3.695193290710449, 128.5624542236328, 40.93953323364258)",1,4.249542236328125,1,"(-27.36482810974121, 0.8780441880226135, 642.0671997070312)","(0.5650870203971863, 0.48267725110054016, 0.4853014051914215)",1,"(0.525769829750061, 0.5024939775466919)","(11.837223052978516, 125.44418334960938, 39.80461120605469)",1,3.8942718505859375,1,"(30.909317016601562, -3.127331256866455, 638.6886596679688)","(0.4351787865161896, 0.4961507022380829, 0.4788875877857208)",1
471539280,6409429036,"(0.5071995258331299, 0.48676154017448425)","(5.291472911834717, 128.3754119873047, 40.871437072753906)",1,4.257339477539063,1,"(-27.389583587646484, 0.9032436609268188, 641.6572265625)","(0.5651804804801941, 0.4825997054576874, 0.48448437452316284)",1,"(0.5316526293754578, 0.4962157607078552)","(13.910811424255371, 126.61393737792969, 40.230316162109375)",1,3.897705078125,1,"(30.85181427001953, -3.1018502712249756, 638.281982421875)","(0.4352629482746124, 0.49607959389686584, 0.47806933522224426)",1
471555934,6409445690,"(0.5058658123016357, 0.49129703640937805)","(4.8213629722595215, 127.5303726196289, 40.56385803222656)",1,4.24542236328125,1,"(-27.384765625, 0.9208189845085144, 641.4530639648438)","(0.5651888251304626, 0.4825465679168701, 0.48407605290412903)",1,"(0.5313021540641785, 0.490005224943161)","(13.78728199005127, 127.77105712890625, 40.65148162841797)",1,3.891159057617188,1,"(30.839340209960938, -3.0841076374053955, 638.0779418945312)","(0.43526846170425415, 0.4960295259952545, 0.4776603877544403)",1
471572589,6409462345,"(0.5043274760246277, 0.4955408573150635)","(4.279135704040527, 126.73967742919922, 40.276100158691406)",1,4.248046875,1,"(-27.393146514892578, 0.9170886278152466, 641.2293701171875)","(0.5652287602424622, 0.48255622386932373, 0.4836297631263733)",1,"(0.5316380858421326, 0.4867731034755707)","(13.90567398071289, 128.3732452392578, 40.87066650390625)",1,3.886062622070313,1,"(30.812591552734375, -3.0860214233398438, 637.8557739257812)","(0.4353043735027313, 0.496038019657135, 0.47721409797668457)",1
471589244,6409479000,"(0.5106592774391174, 0.49877747893333435)","(6.5109992027282715, 126.13664245605469, 40.05661392211914)",1,4.27215576171875,1,"(-27.391324996948242, 0.893077552318573, 640.8944091796875)","(0.5652570128440857, 0.4826257824897766, 0.48296019434928894)",1,"(0.5344262719154358, 0.4865991473197937)","(14.88850212097168, 128.40562438964844, 40.8824462890625)",1,3.893020629882813,1,"(30.78754425048828, -3.1086175441741943, 637.5218505859375)","(0.43532487750053406, 0.49611011147499084, 0.4765447974205017)",1
471605898,6409495654,"(0.5077939033508301, 0.4952707886695862)","(5.500997543334961, 126.78999328613281, 40.294368743896484)",1,4.2753753662109375,1,"(-27.313329696655273, 0.8641325831413269, 641.1566162109375)","(0.5650590062141418, 0.4827151894569397, 0.4834774136543274)",1,"(0.5322433114051819, 0.49783313274383545)","(14.119016647338867, 126.31258392333984, 40.120697021484375)",1,3.886932373046875,1,"(30.882286071777344, -3.135183095932007, 637.7767333984375)","(0.4351407289505005, 0.4961879253387451, 0.4770633578300476)",1
471622553,6409512308,"(0.5243489742279053, 0.4730759263038635)","(11.33640193939209, 130.92523193359375, 41.799468994140625)",1,4.2666015625,1,"(-27.137449264526367, 0.9267088174819946, 639.5650024414062)","(0.5648165345191956, 0.48252537846565247, 0.48028233647346497)",1,"(0.563393235206604, 0.48227378726005554)","(25.098880767822266, 129.2115020751953, 41.17581558227539)",1,3.916717529296875,1,"(30.91704559326172, -3.0669925212860107, 636.1744995117188)","(0.4348871111869812, 0.49601036310195923, 0.47386547923088074)",1
471639208,6409528963,"(0.5986692905426025, 0.42423948645591736)","(37.533111572265625, 140.02418518066406, 45.11122131347656)",1,4.319732666015625,1,"(-25.997732162475586, 1.2838026285171509, 640.47119140625)","(0.5621837973594666, 0.4814988970756531, 0.4819997549057007)",1,"(0.6311398148536682, 0.4369967579841614)","(48.97844696044922, 137.6472930908203, 44.24617385864258)",1,4.04791259765625,1,"(31.906333923339844, -2.7653095722198486, 636.9945678710938)","(0.43275076150894165, 0.4951218366622925, 0.4755982756614685)",1
471655862,6409545617,"(0.8748040795326233, 0.09170036762952805)","(134.86614990234375, 201.98114013671875, 67.66178894042969)",1,4.2997894287109375,1,"(-25.50037384033203, 1.5661497116088867, 641.5194702148438)","(0.560977041721344, 0.4806813895702362, 0.4840560257434845)",1,"(0.9166925549507141, 0.1603809893131256)","(149.63116455078125, 189.1849365234375, 63.00434494018555)",1,3.983108520507813,1,"(32.30137634277344, -2.5217771530151367, 638.0121459960938)","(0.4319747984409332, 0.4943907558917999, 0.4776685833930969)",1
471672517,6409562271,"(0.8966458439826965, 0.0718546062707901)","(142.5650177001953, 205.67872619628906, 69.007568359375)",1,4.287689208984375,1,"(-25.341882705688477, 1.8057273626327515, 640.9630126953125)","(0.5606687664985657, 0.4799692928791046, 0.4829326272010803)",1,"(0.9453016519546509, 0.09049081802368164)","(159.71539306640625, 202.20651245117188, 67.74381256103516)",1,3.94512939453125,1,"(32.22727966308594, -2.3761885166168213, 637.461669921875)","(0.4320754110813141, 0.49396103620529175, 0.47656041383743286)",1
